Food code,WWEIA Category number
23101010,2008
23101020,2008
23104000,2008
23104010,2008
23104020,2008
23107000,2008
23107010,2008
23107020,2008
23110000,2008
23110010,2008
23110050,2008
23111010,2008
23120100,2008
23120110,2008
23120120,2008
23132000,2008
23150100,2008
23150200,2008
23150250,2008
23150270,2008
23150300,2008
23200100,2002
23200110,2002
23200120,2002
23201010,2002
23201020,2002
23201030,2002
23203010,2002
23203020,2002
23203030,2002
23203100,2002
23203110,2002
23203120,2002
23204010,2002
23204020,2002
23204030,2002
23204200,2002
23204210,2002
23204220,2002
23205010,2002
23205020,2002
23205030,2002
23210010,2002
23210020,2002
23210030,2002
23220010,2002
23220020,2002
23220030,2002
23310000,2008
23311100,2008
23311120,2008
23311200,2008
23321000,2008
23321050,2602
23321100,2008
23321200,2008
23321250,2008
23321900,2602
23322100,2602
23322300,2008
23322350,2008
23322400,2008
23323100,2008
23323500,2008
23324100,2008
23326100,2008
23331100,2008
23332100,2008
23333100,2008
23334100,2008
23335100,2008
23340100,2008
23345100,2008
23350100,2206
23410010,9008
23420010,9008
24100000,2202
24100010,2202
24100020,2202
24102000,2202
24102010,2202
24102020,2202
24102050,2202
24102060,2202
24102070,2202
24103000,2202
24103010,2202
24103020,2202
24103050,2202
24103055,2202
24103060,2202
24103070,2202
24103075,2202
24103080,2202
24104049,2202
24104051,2202
24107070,2202
24107071,2202
24107080,2202
24107081,2202
24120110,2202
24120120,2202
24122130,2202
24122131,2202
24122140,2202
24122141,2202
24122150,2202
24122151,2202
24122160,2202
24122161,2202
24122170,2202
24122171,2202
24123110,2202
24123120,2202
24123300,2202
24123301,2202
24123310,2202
24123311,2202
24124200,2202
24124201,2202
24127200,2202
24127201,2202
24127202,2202
24127210,2202
24127211,2202
24127220,2202
24127221,2202
24127500,2202
24127501,2202
24130210,2202
24130220,2202
24132230,2202
24132231,2202
24132240,2202
24132241,2202
24133210,2202
24133220,2202
24134100,2202
24134101,2202
24134150,2202
24134151,2202
24134300,2202
24134301,2202
24137300,2202
24137301,2202
24137310,2202
24137311,2202
24140210,2202
24140220,2202
24142300,2202
24142301,2202
24142310,2202
24142311,2202
24142320,2202
24142321,2202
24142400,2202
24142401,2202
24142500,2202
24142501,2202
24142510,2202
24142511,2202
24143210,2202
24143220,2202
24144300,2202
24144301,2202
24147300,2202
24147301,2202
24147302,2202
24147310,2202
24147311,2202
24147320,2202
24147321,2202
24147400,2202
24147401,2202
24150210,2202
24150220,2202
24152230,2202
24152231,2202
24152240,2202
24152241,2202
24152250,2202
24152251,2202
24152300,2202
24152301,2202
24153210,2202
24153220,2202
24154010,2202
24154011,2202
24154020,2202
24154021,2202
24154300,2202
24154301,2202
24157300,2202
24157301,2202
24157302,2202
24157310,2202
24157311,2202
24157320,2202
24157321,2202
24157330,2202
24157331,2202
24157400,2202
24157401,2202
24160110,2202
24162130,2202
24162140,2202
24162150,2202
24162200,2202
24163110,2202
24164000,2202
24164010,2202
24164200,2202
24167200,2202
24167210,2202
24167220,2202
24167230,2202
24167300,2202
24168000,2202
24168001,2202
24168002,2202
24168010,2202
24168011,2202
24168012,2202
24168020,2202
24168021,2202
24168022,2202
24168030,2202
24168031,2202
24170200,2202
24180200,2202
24198340,2202
24198440,2202
24198500,2202
24198570,2202
24198670,2202
24198671,2204
24198677,2204
24198683,2204
24198720,2202
24198729,2204
24198731,2204
24198732,2204
24198735,2204
24198736,2204
24198737,2204
24198739,2204
24198741,2204
24198742,2204
24198745,2204
24198746,2204
24198747,2204
24198840,2202
24201000,2206
24201020,2206
24201030,2206
24201060,2206
24201070,2206
24201120,2206
24201130,2206
24201220,2206
24201230,2206
24201320,2206
24201330,2206
24201360,2206
24201370,2206
24201410,2206
24201420,2206
24201510,2206
24201520,2206
24202010,2206
24202020,2206
24202060,2206
24202070,2206
24202120,2206
24202460,2206
24202500,2206
24202600,2206
24203010,2206
24203020,2206
24203120,2206
24205000,2206
24205100,2206
24206000,2206
24207000,2206
24208000,2206
24208500,2604
24208510,2604
24209000,3004
24209001,3004
24300110,2206
24300120,2206
24301010,2206
24301020,2206
24301210,2206
24302010,2206
24311010,2206
24400010,2206
24400020,2206
24401010,2206
24401020,2206
24402100,2206
24402110,2206
24403100,2206
24404100,2206
24701000,9008
24701010,9008
24701020,9008
24703000,9008
24703010,9008
24703020,9008
24705010,9008
24706010,9008
25110120,2010
25110140,2010
25110420,2010
25110450,2010
25112200,2010
25120000,2010
25130000,2010
25140110,2010
25150000,2010
25160000,2010
25160110,2602
25160130,2010
25170110,2010
25170210,2010
25170310,2010
25170420,2010
25210110,2606
25210150,2606
25210210,2606
25210220,2606
25210240,2606
25210250,2606
25210280,2606
25210290,2606
25210310,2606
25210410,2606
25210620,2606
25210750,2606
25220105,2608
25220106,2608
25220108,2608
25220150,2608
25220210,2608
25220350,2608
25220360,2608
25220410,2602
25220425,2602
25220435,2602
25220445,2602
25220650,2608
25220710,2608
25220910,2602
25221110,2608
25221210,2602
25221215,2602
25221220,2602
25221250,2602
25221255,2602
25221260,2602
25221310,2608
25221350,2608
25221400,2608
25221405,2608
25221406,2608
25221408,2608
25221450,2608
25221460,2608
25221500,2602
25221505,2602
25221515,2602
25221610,2608
25221810,2608
25221830,2608
25221855,2608
25221860,2608
25221870,2608
25221875,2608
25221910,2608
25221950,2608
25230110,2602
25230210,2602
25230220,2602
25230320,2602
25230340,2602
25230420,2602
25230530,2602
25230540,2602
25230550,2602
25230560,2602
25230610,2602
25230780,2602
25230785,2602
25230800,2602
25231110,2602
25231120,2602
25240000,2602
25240110,2602
25240220,2602
26100100,2402
26100110,2402
26100120,2402
26100121,2402
26100122,2402
26100123,2402
26100124,2402
26100130,2402
26100131,2402
26100132,2402
26100133,2402
26100134,2402
26100140,2402
26100141,2402
26100142,2402
26100143,2402
26100144,2402
26100160,2402
26100170,2402
26100180,2402
26100190,2402
26100200,2402
26100260,2402
26100270,2402
26101110,2402
26101180,2402
26103110,2402
26103120,2402
26103121,2402
26103130,2402
26103131,2402
26103140,2402
26103160,2402
26105110,2402
26105120,2402
26105121,2402
26105130,2402
26105131,2402
26105140,2402
26105160,2402
26105190,2402
26107110,2402
26107120,2402
26107121,2402
26107122,2402
26107123,2402
26107124,2402
26107130,2402
26107131,2402
26107132,2402
26107133,2402
26107134,2402
26107140,2402
26107141,2402
26107142,2402
26107143,2402
26107144,2402
26107160,2402
26109110,2402
26109120,2402
26109121,2402
26109122,2402
26109123,2402
26109124,2402
26109130,2402
26109131,2402
26109132,2402
26109133,2402
26109134,2402
26109140,2402
26109141,2402
26109142,2402
26109143,2402
26109144,2402
26109160,2402
26109170,2402
26109180,2402
26109190,2402
26111110,2402
26111120,2402
26111121,2402
26111130,2402
26111131,2402
26111140,2402
26111160,2402
26113110,2402
26113160,2402
26113190,2402
26115000,2402
26115110,2402
26115120,2402
26115121,2402
26115122,2402
26115123,2402
26115124,2402
26115130,2402
26115131,2402
26115132,2402
26115133,2402
26115134,2402
26115140,2402
26115141,2402
26115142,2402
26115143,2402
26115144,2402
26115160,2402
26115190,2402
26117110,2402
26117120,2402
26117121,2402
26117130,2402
26117131,2402
26117140,2402
26117160,2402
26117190,2402
26118000,2402
26118010,2402
26118020,2402
26118021,2402
26118022,2402
26118023,2402
26118024,2402
26118030,2402
26118031,2402
26118032,2402
26118033,2402
26118034,2402
26118040,2402
26118041,2402
26118042,2402
26118043,2402
26118044,2402
26118050,2402
26118060,2402
26119100,2402
26119110,2402
26119120,2402
26119121,2402
26119130,2402
26119131,2402
26119140,2402
26119160,2402
26119170,2402
26119180,2402
26119190,2402
26121100,2402
26121110,2402
26121120,2402
26121121,2402
26121131,2402
26121132,2402
26121140,2402
26121160,2402
26121180,2402
26121190,2402
26123100,2402
26123110,2402
26123120,2402
26123121,2402
26123130,2402
26123131,2402
26123140,2402
26123160,2402
26125100,2402
26125110,2402
26125120,2402
26125121,2402
26125130,2402
26125131,2402
26125140,2402
26125160,2402
26127110,2402
26127120,2402
26127121,2402
26127122,2402
26127123,2402
26127124,2402
26127130,2402
26127131,2402
26127132,2402
26127133,2402
26127134,2402
26127140,2402
26127141,2402
26127142,2402
26127143,2402
26127144,2402
26127160,2402
26129110,2402
26129120,2402
26129121,2402
26129130,2402
26129131,2402
26129140,2402
26129160,2402
26131100,2402
26131110,2402
26131120,2402
26131121,2402
26131130,2402
26131131,2402
26131140,2402
26131160,2402
26131190,2402
26133100,2402
26133110,2402
26133120,2402
26133121,2402
26133130,2402
26133131,2402
26133140,2402
26133160,2402
26135110,2402
26135120,2402
26135121,2402
26135130,2402
26135131,2402
26135140,2402
26135160,2402
26137100,2402
26137110,2402
26137120,2402
26137121,2402
26137122,2402
26137123,2402
26137124,2402
26137130,2402
26137131,2402
26137132,2402
26137133,2402
26137134,2402
26137140,2402
26137141,2402
26137142,2402
26137143,2402
26137144,2402
26137160,2402
26137170,2402
26137180,2402
26137190,2402
26139110,2402
26139170,2402
26139180,2402
26139190,2402
26141110,2402
26141120,2402
26141121,2402
26141130,2402
26141131,2402
26141140,2402
26141160,2402
26141180,2402
26143110,2402
26143120,2402
26143121,2402
26143130,2402
26143131,2402
26143140,2402
26143160,2402
26147110,2402
26147120,2402
26147130,2402
26147140,2402
26147190,2402
26149110,2402
26149120,2402
26149121,2402
26149130,2402
26149131,2402
26149140,2402
26149160,2402
26151110,2402
26151120,2402
26151121,2402
26151122,2402
26151123,2402
26151124,2402
26151130,2402
26151131,2402
26151132,2402
26151133,2402
26151134,2402
26151140,2402
26151141,2402
26151142,2402
26151143,2402
26151144,2402
26151160,2402
26151190,2402
26153100,2402
26153110,2402
26153120,2402
26153122,2402
26153130,2402
26153131,2402
26153140,2402
26153160,2402
26153170,2402
26153190,2402
26155110,2402
26155180,2402
26155190,2402
26157110,2402
26157120,2402
26157121,2402
26157122,2402
26157123,2402
26157124,2402
26157130,2402
26157131,2402
26157132,2402
26157133,2402
26157134,2402
26157140,2402
26157141,2402
26157142,2402
26157143,2402
26157144,2402
26157160,2402
26158000,2402
26158010,2402
26158011,2402
26158012,2402
26158013,2402
26158014,2402
26158020,2402
26158021,2402
26158022,2402
26158023,2402
26158024,2402
26158030,2402
26158031,2402
26158032,2402
26158033,2402
26158034,2402
26158050,2402
26203110,2404
26203160,2404
26205110,2404
26205160,2404
26205170,2404
26205180,2404
26205190,2404
26207110,2402
26209100,2402
26211100,2402
26213100,2404
26213120,2404
26213121,2404
26213130,2404
26213131,2404
26213140,2404
26213160,2404
26213170,2404
26213180,2404
26213190,2404
26215120,2404
26301110,2404
26301140,2404
26301160,2404
26303100,2404
26303110,2404
26303120,2404
26303121,2404
26303130,2404
26303131,2404
26303140,2404
26303160,2404
26303180,2404
26303190,2404
26305110,2404
26305120,2404
26305121,2404
26305130,2404
26305131,2404
26305160,2404
26305180,2404
26307140,2404
26309140,2404
26309160,2404
26311110,2404
26311120,2404
26311121,2404
26311140,2404
26311160,2404
26311170,2404
26311171,2404
26311180,2404
26313100,2404
26313110,2404
26313160,2404
26315100,2404
26315110,2404
26315120,2404
26315121,2404
26315130,2404
26315140,2404
26315160,2404
26315161,2404
26315180,2404
26315190,2404
26317110,2404
26317120,2404
26317121,2404
26317130,2404
26317140,2404
26317160,2404
26317161,2404
26319110,2404
26319120,2404
26319121,2404
26319122,2404
26319123,2404
26319124,2404
26319130,2404
26319140,2404
26319141,2404
26319142,2404
26319143,2404
26319144,2404
26319145,2404
26319160,2404
26319161,2404
26319162,2404
26319163,2404
26319164,2404
26319170,2404
26319180,2404
26321110,2404
27111000,3002
27111100,3002
27111200,3002
27111300,3002
27111310,3002
27111400,3002
27111405,3002
27111406,3002
27111407,3002
27111410,3002
27111420,3002
27111430,3002
27111440,3002
27111500,3002
27112000,3002
27112010,3002
27113000,3002
27113100,3002
27113200,3002
27113300,3002
27114000,3002
27115000,3404
27115100,3404
27116100,3002
27116200,3002
27116300,3404
27116350,3002
27116400,3002
27118110,3002
27118120,3002
27118130,3002
27118140,3002
27118180,3002
27120020,3002
27120030,3002
27120060,3404
27120080,3002
27120090,3002
27120100,3002
27120110,3002
27120120,3002
27120130,3002
27120150,3404
27120160,3002
27120210,3002
27120250,3002
27121000,3002
27121010,3002
27121410,3002
27130010,3002
27130050,3002
27130100,3002
27133010,3002
27135010,3002
27135020,3002
27135030,3002
27135040,3002
27135050,3002
27135110,3002
27135150,3002
27136050,3002
27136080,3002
27136100,3002
27141000,3004
27141030,8410
27141035,8410
27141050,3004
27141500,3004
27142000,3004
27142100,3004
27142200,3004
27143000,3004
27144000,3004
27145000,3404
27146011,3004
27146100,3404
27146110,3404
27146150,3004
27146160,3004
27146200,3004
27146250,3004
27146300,3004
27146350,3404
27146360,3404
27146400,3004
27148010,3004
27150010,3006
27150020,3006
27150030,3006
27150050,3006
27150060,3006
27150070,2404
27150100,3006
27150110,2404
27150120,3006
27150130,3006
27150140,2404
27150151,8410
27150155,8410
27150160,3006
27150170,3404
27150190,8412
27150200,8412
27150210,8412
27150230,2404
27150250,3006
27150310,3006
27150320,3006
27150330,3006
27150350,3006
27150370,3006
27150410,3404
27150510,3006
27151030,3006
27151040,3006
27151050,3006
27151070,3006
27160010,3002
27160100,3002
27161010,3002
27162010,3002
27162040,8410
27162060,8410
27162500,3002
27163010,3002
27211000,3002
27211100,3002
27211110,3002
27211150,3002
27211190,3002
27211200,3002
27211300,3002
27211400,3002
27211500,3002
27211550,3002
27212000,3002
27212050,3002
27212100,3002
27212120,3002
27212150,3002
27212200,3002
27212300,3002
27212350,3002
27212400,3002
27212500,3404
27213000,3002
27213010,3202
27213100,3002
27213120,3002
27213150,3002
27213200,3002
27213300,3002
27213400,3002
27213420,3002
27213500,3404
27213600,3002
27214100,3002
27214110,3002
27214300,3002
27214500,3002
27214600,3002
27218110,3002
27218210,3002
27218310,3002
27220010,3002
27220020,3002
27220030,3002
27220050,3002
27220080,3002
27220110,3002
27220120,3002
27220150,3002
27220170,3002
27220190,3002
27220210,3002
27220310,3002
27220510,3002
27220520,3002
27221100,3002
27221110,3002
27221150,3002
27230010,3002
27231000,3002
27232000,3002
27233000,3002
27235000,3002
27235750,3002
27236000,3002
27241000,3004
27241010,3004
27242000,3004
27242200,3004
27242250,3004
27242300,3004
27242310,3004
27242350,3004
27242400,3004
27242500,3404
27243000,3004
27243100,3202
27243300,3004
27243400,3004
27243500,3004
27243600,3404
27243700,3004
27246100,3004
27246200,3004
27246300,3004
27246400,2502
27246500,3004
27246505,3004
27250020,3006
27250030,3006
27250040,3006
27250050,3006
27250060,3006
27250070,3006
27250080,3006
27250110,3006
27250120,3006
27250122,3006
27250124,3006
27250126,3006
27250128,3404
27250130,3006
27250132,3006
27250150,3006
27250160,3006
27250210,3006
27250220,3006
27250250,3006
27250260,3006
27250270,3006
27250300,3006
27250310,3006
27250400,3006
27250410,3006
27250450,3006
27250520,2402
27250550,2502
27250610,3006
27250630,3006
27250710,3006
27250810,3006
27250820,3006
27250830,3006
27250900,3006
27250950,3006
27251010,3006
27260010,3002
27260050,3002
27260080,3002
27260090,3002
27260100,3002
27260110,3002
27260500,3002
27260510,3002
27261000,3002
27261500,3002
27311110,3002
27311120,3002
27311210,3002
27311220,3002
27311310,3002
27311320,3002
27311410,3002
27311420,3002
27311510,3002
27311600,3002
27311605,3002
27311610,3002
27311620,3002
27311625,3002
27311630,3002
27311635,3002
27311640,3002
27311645,3404
27311650,3404
27313010,3002
27313020,3002
27313110,3402
27313150,3404
27313160,3404
27313210,3002
27313220,3002
27313310,3002
27313320,3002
27313410,3002
27313420,3002
27315010,3002
27315020,3002
27315210,3002
27315220,3002
27315250,3002
27315270,3002
27315310,3002
27315320,3002
27315330,3002
27315340,3002
27315410,3002
27315420,3002
27315510,3404
27315520,3404
27317010,3002
27317100,3002
27317110,3002
27319010,3002
27320020,3002
27320025,3002
27320027,3002
27320030,3002
27320040,3002
27320070,3002
27320080,3002
27320090,3002
27320100,3002
27320110,3002
27320120,3002
27320130,3002
27320140,3002
27320150,3002
27320210,3002
27320310,3402
27320320,3404
27320330,3404
27320340,3002
27320350,3002
27320410,3002
27320450,3002
27320500,3404
27330010,3002
27330030,3002
27330050,3002
27330060,3002
27330080,3002
27330110,3002
27330170,3002
27330210,3002
27330220,3002
27331150,3002
27332100,3002
27332110,3002
27335100,3002
27335500,3002
27336100,3002
27336150,3002
27336200,3002
27336250,3002
27336300,3002
27336310,3002
27341000,3004
27341010,3004
27341020,3004
27341025,3004
27341030,3004
27341035,3004
27341040,3004
27341045,3004
27341050,3004
27341055,3004
27341060,3004
27341310,3004
27341320,3004
27341510,3004
27341520,3004
27343010,3004
27343020,3004
27343410,3004
27343420,3004
27343470,3004
27343480,3004
27343510,3004
27343520,3004
27343910,3402
27343950,3004
27343960,3004
27345010,3004
27345020,3004
27345210,3004
27345220,3004
27345230,3004
27345310,3404
27345320,3404
27345410,3004
27345420,3004
27345440,3004
27345450,3004
27345510,3004
